donor,path,symbol,line,snippet,sha256,semantic_record_ids
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,p,2237,"let p = test_utils::helper_packet_sent(i, now, 1200);",dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,validate_ack_range_on_ack_received,2300,fn validate_ack_range_on_ack_received(,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,epoch,2306,let epoch = packet::Epoch::Application;,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,pkt_size,2312,let pkt_size = 1000;,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,pkt_count,2313,let pkt_count = 4;,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,sent,2315,"let sent = test_utils::helper_packet_sent(pkt_num, now, pkt_size);",dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,pmtud_loss_on_timer,2384,fn pmtud_loss_on_timer(,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,p,2398,let p = Sent {,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,p,2430,let p = Sent {,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,p,2459,let p = Sent {,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,congestion_delivery_rate,2554,fn congestion_delivery_rate(,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,now,2563,let now = Instant::now();,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,bytes,2568,let bytes = 1000;,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,sent,2569,"let sent = test_utils::helper_packet_sent(pn, now, bytes);",dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,interval,2582,let interval = Duration::from_secs(10);,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,acks_with_no_retransmittable_data,2614,fn acks_with_no_retransmittable_data(,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,rtt,2617,let rtt = Duration::from_millis(100);,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,p,2631,"let p = test_utils::helper_packet_sent(next_packet, now, 1200);",dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,pto_overflow_reproduction,2763,fn pto_overflow_reproduction(,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,now,2769,let now = Instant::now();,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,handshake_status,2772,let handshake_status = HandshakeStatus {,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,p_initial,2779,let p_initial = Sent {,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,p_app,2809,let p_app = Sent {,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,pto_does_not_duplicate_frames_on_consecutive_timeouts,2863,fn pto_does_not_duplicate_frames_on_consecutive_timeouts(,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,frames,2873,let frames = smallvec![frame::Frame::Stream {,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,p,2878,let p = Sent {,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,frames_after_first_pto,2914,let frames_after_first_pto =,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,frames_after_second_pto,2933,let frames_after_second_pto =,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,frames_after_third_pto,2946,let frames_after_third_pto =,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,pto_send_on_path_retransmits_without_loss,2962,fn pto_send_on_path_retransmits_without_loss(,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,initial_lost_count,2982,let initial_lost_count = pipe,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,initial_lost_frames,2992,let initial_lost_frames = pipe,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,timer,3005,let timer = pipe.client.timeout().unwrap();,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,lost_frames_after_pto,3012,let lost_frames_after_pto = pipe,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,lost_count_after_pto,3025,let lost_count_after_pto = pipe,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,lost_count_after_send,3042,let lost_count_after_send = pipe,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/mod.rs,final_lost_count,3063,let final_lost_count = pipe,dbddd4b837d08b854e8ca6f862a9129f1de972c5bbe951d8e390b543d8a7cb8b,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/recovery/rtt.rs,fmt,52,"fn fmt(&self, f: &mut std::fmt::Formatter) -> std::fmt::Result {",d1293396bf612e9b2e19cfe9c434bcac1892f490abe47ce7b66ee9577fc108b9,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,zero,74,pub fn zero() -> Self {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,finish,92,fn finish(&self) -> u64 {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,write_u64,97,"fn write_u64(&mut self, id: u64) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,write,102,"fn write(&mut self, _: &[u8]) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,BuildStreamIdHasher,109,type BuildStreamIdHasher = std::hash::BuildHasherDefault<StreamIdHasher>;,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,new,204,pub fn new(,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,get,223,"pub fn get(&self, id: u64) -> Option<&Stream<F>> {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,get_mut,228,"pub fn get_mut(&mut self, id: u64) -> Option<&mut Stream<F>> {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,stream_sequence,283,let stream_sequence = id >> 2;,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,n,288,let n = cmp::max(,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,n,301,let n = cmp::max(,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,n,314,let n = cmp::max(,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,n,327,let n = cmp::max(,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,initial_window,340,let initial_window = max_rx_data;,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,s,341,let s = Stream::new(,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,is_writable,350,let is_writable = s.is_writable();,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,insert_readable,370,"pub fn insert_readable(&mut self, priority_key: &Arc<StreamPriorityKey>) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,remove_readable,377,"pub fn remove_readable(&mut self, priority_key: &Arc<StreamPriorityKey>) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,ptr,383,let ptr = Arc::as_ptr(priority_key);,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,insert_writable,396,"pub fn insert_writable(&mut self, priority_key: &Arc<StreamPriorityKey>) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,remove_writable,406,"pub fn remove_writable(&mut self, priority_key: &Arc<StreamPriorityKey>) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,ptr,412,let ptr = Arc::as_ptr(priority_key);,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,insert_flushable,422,"pub fn insert_flushable(&mut self, priority_key: &Arc<StreamPriorityKey>) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,remove_flushable,429,"pub fn remove_flushable(&mut self, priority_key: &Arc<StreamPriorityKey>) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,ptr,435,let ptr = Arc::as_ptr(priority_key);,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,peek_flushable,442,pub fn peek_flushable(&self) -> Option<Arc<StreamPriorityKey>> {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,update_priority,447,pub fn update_priority(,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,insert_almost_full,469,"pub fn insert_almost_full(&mut self, stream_id: u64) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,remove_almost_full,474,"pub fn remove_almost_full(&mut self, stream_id: u64) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,insert_blocked,482,"pub fn insert_blocked(&mut self, stream_id: u64, off: u64) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,remove_blocked,487,"pub fn remove_blocked(&mut self, stream_id: u64) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,insert_reset,495,pub fn insert_reset(,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,remove_reset,502,"pub fn remove_reset(&mut self, stream_id: u64) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,insert_stopped,510,"pub fn insert_stopped(&mut self, stream_id: u64, error_code: u64) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,remove_stopped,515,"pub fn remove_stopped(&mut self, stream_id: u64) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,update_peer_max_streams_bidi,520,"pub fn update_peer_max_streams_bidi(&mut self, v: u64) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,update_peer_max_streams_uni,525,"pub fn update_peer_max_streams_uni(&mut self, v: u64) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,update_max_streams_bidi,530,pub fn update_max_streams_bidi(&mut self) {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,set_max_streams_bidi,535,"pub fn set_max_streams_bidi(&mut self, max: u64) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,max_streams_bidi,542,pub fn max_streams_bidi(&self) -> u64 {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,max_streams_bidi_next,547,pub fn max_streams_bidi_next(&mut self) -> u64 {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,update_max_streams_uni,552,pub fn update_max_streams_uni(&mut self) {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,max_streams_uni_next,557,pub fn max_streams_uni_next(&mut self) -> u64 {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,peer_max_streams_bidi,562,pub fn peer_max_streams_bidi(&self) -> u64 {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,peer_streams_left_bidi,568,pub fn peer_streams_left_bidi(&self) -> u64 {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,peer_max_streams_uni,573,pub fn peer_max_streams_uni(&self) -> u64 {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,peer_streams_left_uni,579,pub fn peer_streams_left_uni(&self) -> u64 {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,collect,587,"pub fn collect(&mut self, stream_id: u64, local: bool) {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,s,600,let s = self.streams.remove(&stream_id).unwrap();,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,readable,612,pub fn readable(&self) -> StreamIter {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,writable,620,pub fn writable(&self) -> StreamIter {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,almost_full,628,pub fn almost_full(&self) -> StreamIter {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,blocked,633,"pub fn blocked(&self) -> hash_map::Iter<'_, u64, u64> {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,reset,638,"pub fn reset(&self) -> hash_map::Iter<'_, u64, (u64, u64)> {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,stopped,643,"pub fn stopped(&self) -> hash_map::Iter<'_, u64, u64> {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,is_collected,648,"pub fn is_collected(&self, stream_id: u64) -> bool {",bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,has_flushable,653,pub fn has_flushable(&self) -> bool {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,has_readable,658,pub fn has_readable(&self) -> bool {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,has_almost_full,664,pub fn has_almost_full(&self) -> bool {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,has_blocked,669,pub fn has_blocked(&self) -> bool {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,has_reset,674,pub fn has_reset(&self) -> bool {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
whiteaesther_mobile,native/aether/quiche/quiche/src/stream/mod.rs,has_stopped,679,pub fn has_stopped(&self) -> bool {,bc02e570de54a3b79727cda212bbcdb3f93c25fbf2547308bd0b61718ecf3ce1,PR223-R01;PR223-S016
