wave,record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
tor-wave-14,PR97-M1078,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/clientset/versioned/typed/samplecontroller/v1alpha1,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/clientset/versioned/typed/samplecontroller/v1alpha1/doc.go,5d0d5390969304cc1b6261ff2072c6b6dd4d378526b8732016d7e94debfc9f63,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M1079,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/clientset/versioned/typed/samplecontroller/v1alpha1/fake,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/clientset/versioned/typed/samplecontroller/v1alpha1/fake/doc.go,5a723626549c67e4eb23c91a0e659bcff8566e2cc0f62f4e88507cc9e643e9d8,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M1080,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers/externalversions,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers/externalversions/factory.go,bc69ca0167a3cfd40722669d08f8d3fc036af1b5c2a7752c2f8d1b9463bfbf5c,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M1081,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers/externalversions/internalinterfaces,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers/externalversions/internalinterfaces/factory_interfaces.go,02ee2091298764b08319f7aaa276a1925578321421b283f6f0d38847e16c5bf9,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M1082,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers/externalversions/samplecontroller,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers/externalversions/samplecontroller/interface.go,732897b49031b9c9e416208f54b31c9c5e9e981984a9d5611ce586fa99543cb8,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M1083,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers/externalversions/samplecontroller/v1alpha1,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/informers/externalversions/samplecontroller/v1alpha1/foo.go,f5afe156f8276c579fafa0a20c6b3788420180415e782269c8eef534ddc54349,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M1084,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/listers/samplecontroller/v1alpha1,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/client/listers/samplecontroller/v1alpha1/expansion_generated.go,205e5e5c7f14ae4c780e534ba176184d78c967b3883d3367df50efcf80ffa044,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M1085,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/inject/args,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/samples/controller/pkg/inject/args/args.go,f838680442ecf7d685bdcad05e958d11b95f141e87d499c03f0226e16846b0a8,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M1086,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/Dockerfile.controller,7268732ef1768108c9006760d3e5f56ab4b8a59fb443a137778e01110acf06f6,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M1087,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/cmd/controller-manager,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/samples/full/controller/src/samplecontroller/cmd/controller-manager/main.go,aace537e90d5390651fc7cdcac36ea812789b89c8e7271e07a4226d3254f2ad4,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
